level_0,index,DOI,Name,Temperature,proton conductivity,RH,Ea,Guest,NOTE,Water Adsorption(cm^3/g),g/g,mol/mol,weight,wt%
1533,1694,10.1021/acs.jpcc.6b04649,WUTBEU,363.0,1.5e-13,0.0,1.2,Me2NH,,0.0,0.0,,,
1534,1695,10.1021/acs.jpcc.6b04649,WUTBEU,363.0,0.000536883,65.0506,,Me2NH,,32.57679036906448,0.0262,,,
1535,1696,10.1021/acs.jpcc.6b04649,WUTBEU,363.0,0.000633067,70.0798,,Me2NH,,36.18261831067849,0.0291,,,
1536,1697,10.1021/acs.jpcc.6b04649,WUTBEU,363.0,0.000784693,75.0271,,Me2NH,,37.30166836152421,0.03,,,
1537,1698,10.1021/acs.jpcc.6b04649,WUTBEU,363.0,0.000925273,80.1362,,Me2NH,,38.17204062329312,0.0307,,,
1538,1699,10.1021/acs.jpcc.6b04649,WUTBEU,363.0,0.001101971,85.0851,,Me2NH,,39.04241288506201,0.0314,,,
1539,1700,10.1021/acs.jpcc.6b04649,WUTBEU,363.0,0.001386532,89.8719,,Me2NH,,40.16146293590774,0.0323,,,
1540,1701,10.1021/acsmaterialslett.0c00358,OCOYIS,288.0,0.001969124,95.0,0.13,,,,,,,
1541,1702,10.1021/acsmaterialslett.0c00358,OCOYIS,293.0,0.002156617,95.0,0.13,,,,,,,
1542,1703,10.1021/acsmaterialslett.0c00358,OCOYIS,298.0,0.002202931,95.0,0.13,,,,,,,
1543,1704,10.1021/acsmaterialslett.0c00358,OCOYIS,303.0,0.00235666,95.0,0.13,,,,,,,
1544,1705,10.1021/acsmaterialslett.0c00358,OCOYIS,308.0,0.002808108,95.0,0.13,,,,,,,
1545,1706,10.1021/acsmaterialslett.0c00358,OCOYIS,313.0,0.003574271,95.0,0.13,,,,,,,
1546,1707,10.1021/acsmaterialslett.0c00358,OCOYIS,318.0,0.004671684,95.0,0.13,,,,,,,
1547,1708,10.1021/acsmaterialslett.0c00358,OCOYIS,323.0,0.005279218,95.0,0.13,,,,,,,
1548,1709,10.1021/acsmaterialslett.0c00358,OCOYIS,328.0,0.007182085,95.0,0.13,,,,,,,
1549,1710,10.1021/acsmaterialslett.0c00358,OCOYIS,333.0,0.008839996,95.0,0.13,,,,,,,
1550,1711,10.1021/acsmaterialslett.0c00358,OCOYIS,338.0,0.010864569,95.0,0.13,,,,,,,
1551,1712,10.1021/acsmaterialslett.0c00358,OCOYIS,343.0,0.011504933,95.0,0.13,,,,,,,
1552,1713,10.1021/acsmaterialslett.0c00358,OCOYIS,348.0,0.012123042,95.0,0.13,,,,,,,
1553,1714,10.1021/acsmaterialslett.0c00358,OCOYIS,353.0,0.012750354,95.0,0.13,,,,,,,
1554,1715,10.1021/acsmaterialslett.0c00358,OCOYIS,298.0,3.24e-12,30.0,,,,,,,,
1555,1716,10.1021/acsmaterialslett.0c00358,OCOYIS,298.0,7.59e-12,35.0,,,,,,,,
1556,1717,10.1021/acsmaterialslett.0c00358,OCOYIS,298.0,2.86e-11,40.0,,,,,,,,
1557,1718,10.1021/acsmaterialslett.0c00358,OCOYIS,298.0,1.32e-10,45.0,,,,,,,,
1558,1719,10.1021/acsmaterialslett.0c00358,OCOYIS,298.0,5.38e-10,50.0,,,,,,,,
1559,1720,10.1021/acsmaterialslett.0c00358,OCOYIS,298.0,3.37e-09,55.0,,,,,,,,
1560,1721,10.1021/acsmaterialslett.0c00358,OCOYIS,298.0,4.18e-08,60.0,,,,,,,,
1561,1722,10.1021/acsmaterialslett.0c00358,OCOYIS,298.0,6.57e-07,65.0,,,,,,,,
1562,1723,10.1021/acsmaterialslett.0c00358,OCOYIS,298.0,3.24e-05,70.0,,,,,,,,
1563,1724,10.1021/acsmaterialslett.0c00358,OCOYIS,298.0,0.000435427,75.0,,,,,,,,
1564,1725,10.1021/acsmaterialslett.0c00358,OCOYIS,298.0,0.000666851,80.0,,,,,,,,
1565,1726,10.1021/acsmaterialslett.0c00358,OCOYIS,298.0,0.001012814,85.0,,,,,,,,
1566,1727,10.1021/acsmaterialslett.0c00358,OCOYIS,298.0,0.002308699,90.0,,,,,,,,
1567,1728,10.1021/acsmaterialslett.0c00358,OCOYIS,298.0,0.002505804,95.0,,,,,,,,
1579,1740,10.1016/j.inoche.2017.03.022,NAMGOA,333.0,1.33e-05,95.0,0.81,,,,,,,
1580,1741,10.1016/j.inoche.2017.03.022,NAMGOA,303.0,3.98e-08,70.0,,,,,,,,
1581,1742,10.1016/j.inoche.2017.03.022,NAMGOA,303.0,2.95e-06,95.0,0.81,,,,,,,
1582,1743,10.1016/j.inoche.2017.03.022,NAMGOA,322.8347473,7.14e-06,95.0,0.81,,,,,,,
1583,1744,10.1016/j.inoche.2017.03.022,NAMGOA,312.9116744,3.56e-06,95.0,0.81,,,,,,,
1584,1745,10.1016/j.inoche.2017.03.022,NAMGOA,302.7642375,2.98e-06,95.0,0.81,,,,,,,
1608,1769,10.1016/j.jssc.2015.05.012,WUGZUV,318.15,6.73e-07,95.0,0.26,,1 Zn,120.0,,,,
1610,1771,10.1016/j.jssc.2015.05.012,WUGZUV,298.15,9.73e-08,95.0,0.26,,1 Zn,120.0,,,,
1612,1773,10.1016/j.jssc.2015.05.012,WUGZUV,318.0,4.13e-09,65.0,,,,70.0,,,,
1706,1867,10.1039/C2CC34006B,RUFMUA01,298.0,0.00012,98.0,0.18,,1 Ca-BTC-H2O,275.0,,,,
1709,1870,10.1039/C2CC34006B,RUFMUA01,295.9893444,0.000111807,98.0,0.18,,,275.0,,,,
1710,1871,10.1039/C2CC34006B,RUFMUA01,290.9912033,9.92e-05,98.0,0.18,,,275.0,,,,
1711,1872,10.1039/C2CC34006B,RUFMUA01,287.8981992,9.18e-05,98.0,0.18,,,275.0,,,,
1712,1873,10.1039/C2CC34006B,RUFMUA01,282.9582721,8.36e-05,98.0,0.18,,,275.0,,,,
1713,1874,10.1039/C2CC34006B,RUFMUA01,279.8275143,7.84e-05,98.0,0.18,,,275.0,,,,
1714,1875,10.1039/C2CC34006B,RUFMUA01,276.0608328,7.38e-05,98.0,0.18,,,275.0,,,,
1725,1886,10.1039/C2SC21927A,WELNEI,298.0,0.00041,97.0,0.21,,RodMOF,25.0,,,,
1726,1887,10.1039/C2SC21927A,WELNEI,298.0,6.9e-06,53.0,,,,12.0,,,,
1727,1888,10.1039/C2SC21927A,WELNEI,333.0,0.00089,97.0,0.21,,,25.0,,,,
1728,1889,10.1039/C2SC21927A,WELNEI,322.8806117,0.000718732,97.0,0.21,,,25.0,,,,
1729,1890,10.1039/C2SC21927A,WELNEI,317.9832232,0.000667235,97.0,0.21,,,25.0,,,,
1730,1891,10.1039/C2SC21927A,WELNEI,312.8548948,0.000595036,97.0,0.21,,,25.0,,,,
1731,1892,10.1039/C2SC21927A,WELNEI,307.7074564,0.000523591,97.0,0.21,,,25.0,,,,
1732,1893,10.1039/C2SC21927A,WELNEI,297.7360153,0.000405298,97.0,0.21,,,25.0,,,,
1733,1894,10.1039/C2SC21927A,WELNEI,287.7623313,0.000327234,97.0,0.21,,,25.0,,,,
1734,1895,10.1039/C2SC21927A,WELNEI,298.0,6.47e-07,33.064,,,,7.0,,,,
1735,1896,10.1039/C2SC21927A,WELNEI,298.0,4.52e-05,75.0168,,,,18.0,,,,
1752,1913,10.1039/C3CC44106G,FILGUE,298.0,2.2e-08,97.0,0.81,,,,,,,
1753,1914,10.1039/C3CC44106G,FILGUE,368.0,2.1e-06,97.0,0.81,,,,,,,
1754,1915,10.1039/C3CC44106G,FILGUE,317.956,3.65e-08,97.0,0.81,,,,,,,
1755,1916,10.1039/C3CC44106G,FILGUE,338.176,5.66e-07,97.0,0.81,,,,,,,
1756,1917,10.1039/C3CC44106G,FILGUE,358.022,1.86e-06,97.0,0.81,,,,,,,
1776,1937,10.1039/C4RA11473F,OXALFE09,298.0,0.0013,98.0,0.17,,,,,,,
1777,1938,10.1039/C4RA11473F,OXALFE09,293.0,5.4e-09,80.0,,,,,,,,
1778,1939,10.1039/C4RA11473F,OXALFE09,363.1965656,0.002215292,98.0,0.17,,,,,,,
1779,1940,10.1039/C4RA11473F,OXALFE09,353.1971405,0.002154014,98.0,0.17,,,,,,,
1780,1941,10.1039/C4RA11473F,OXALFE09,342.927296,0.002064931,98.0,0.17,,,,,,,
1781,1942,10.1039/C4RA11473F,OXALFE09,332.3296976,0.001948808,98.0,0.17,,,,,,,
1782,1943,10.1039/C4RA11473F,OXALFE09,322.7941058,0.001851181,98.0,0.17,,,,,,,
1783,1944,10.1039/C4RA11473F,OXALFE09,312.8509797,0.001774721,98.0,0.17,,,,,,,
1784,1945,10.1039/C4RA11473F,OXALFE09,302.8733596,0.001653307,98.0,0.17,,,,,,,
1850,2011,10.1039/C5TA10765B,MAFMIS,359.8688638,9.74e-06,0.0,0.25,butanol,FJU-31@Bu,,,,,
1851,2012,10.1039/C5TA10765B,MAFMIS,343.9286279,9.4e-06,0.0,0.25,butanol,FJU-31@Bu,,,,,
1852,2013,10.1039/C5TA10765B,MAFMIS,330.1648513,6.25e-06,0.0,0.25,butanol,FJU-31@Bu,,,,,
1853,2014,10.1039/C5TA10765B,MAFMIS,318.2260805,4.68e-06,0.0,0.25,butanol,FJU-31@Bu,,,,,
1854,2015,10.1039/C5TA10765B,MAFMIS,302.1978852,3.14e-06,0.0,0.25,butanol,FJU-31@Bu,,,,,
1855,2016,10.1039/C5TA10765B,MAFMIS,294.1176471,2.43e-06,0.0,0.25,butanol,FJU-31@Bu,,,,,
1856,2017,10.1039/C6TA06792A,MAVFEV03,328.0,0.00273,95.0,0.398,Me2NH,,,,,,
1857,2018,10.1039/C6TA06792A,MAVFEV03,298.0,4e-06,45.0,,Me2NH,,,,,,
1858,2019,10.1039/C6TA06792A,MAVFEV03,298.0,8.65e-05,70.0,,Me2NH,,,,,,
1859,2020,10.1039/C6TA06792A,MAVFEV03,298.0,0.000739,95.0,0.398,Me2NH,,,,,,
1860,2021,10.1039/C6TA06792A,MAVFEV03,288.0,0.000426,95.0,0.398,Me2NH,,,,,,
1861,2022,10.1039/C6TA06792A,MAVFEV03,298.0,5.24e-06,50.1075,,Me2NH,,,,,,
1862,2023,10.1039/C6TA06792A,MAVFEV03,298.0,2.31e-05,60.2151,,Me2NH,,,,,,
1863,2024,10.1039/C6TA06792A,MAVFEV03,298.0,0.000161637,80.0,,Me2NH,,,,,,
1864,2025,10.1039/C6TA06792A,MAVFEV03,298.0,0.00044794,89.8925,,Me2NH,,,,,,
1865,2026,10.1039/C6TA06792A,MAVFEV03,317.4230329,0.001733443,95.0,0.398,Me2NH,,,,,,
1866,2027,10.1039/C6TA06792A,MAVFEV03,307.4368986,0.00112687,95.0,0.398,Me2NH,,,,,,
2007,2168,10.1039/C8SC03022G,RIMROX,298.0,5.1e-05,99.0,,DMF,MFM-511,194.0,,,,
2008,2169,10.1039/C8SC03022G,RIMROX,298.0,2.4e-07,93.0,,DMF,MFM-511,190.0,,,,
2009,2170,10.1039/C8SC03022G,RIMROX,298.0,4e-08,87.0,,DMF,MFM-511,182.0,,,,
2015,2176,10.1039/C8SC03022G,RIMROX,323.0182828,2.01e-07,90.0,0.4,DMF,MFM-511,185.0,,,,
2016,2177,10.1039/C8SC03022G,RIMROX,312.8676195,1.41e-07,90.0,0.4,DMF,MFM-511,185.0,,,,
2017,2178,10.1039/C8SC03022G,RIMROX,302.7889894,8.97e-08,90.0,0.4,DMF,MFM-511,185.0,,,,
2018,2179,10.1039/C8SC03022G,RIMROX,297.9391549,6.43e-08,90.0,0.4,DMF,MFM-511,185.0,,,,
2067,2228,10.1002/smll.202301122,MIL-88B-LB,333.1090399,0.089334201,95.0,0.17,imidazole,Im@MIL-88B-LB,237.132,,,,
2068,2229,10.1002/smll.202301122,MIL-88B-LB,323.1717367,0.074544138,95.0,0.17,imidazole,Im@MIL-88B-LB,237.132,,,,
2069,2230,10.1002/smll.202301122,MIL-88B-LB,313.0939,0.062710076,95.0,0.17,imidazole,Im@MIL-88B-LB,237.132,,,,
2070,2231,10.1002/smll.202301122,MIL-88B-LB,302.7330742,0.054074018,95.0,0.17,imidazole,Im@MIL-88B-LB,237.132,,,,
2071,2232,10.1002/smll.202301122,MIL-88B-LB,293.0359995,0.044506703,95.0,0.17,imidazole,Im@MIL-88B-LB,237.132,,,,
2077,2238,10.1002/smll.202301122,KOKKOL,333.1090399,0.047452672,95.0,0.23,imidazole,Im@MIL-88B-NH2,,,,,
2078,2239,10.1002/smll.202301122,KOKKOL,323.1717367,0.03142964,95.0,0.23,imidazole,Im@MIL-88B-NH2,,,,,
2079,2240,10.1002/smll.202301122,KOKKOL,313.0939,0.024697503,95.0,0.23,imidazole,Im@MIL-88B-NH2,,,,,
2080,2241,10.1002/smll.202301122,KOKKOL,302.9559411,0.017344195,95.0,0.23,imidazole,Im@MIL-88B-NH2,,,,,
2081,2242,10.1002/smll.202301122,KOKKOL,293.0359995,0.012184807,95.0,0.23,imidazole,Im@MIL-88B-NH2,,,,,
2087,2248,10.1002/smll.202301122,KOKKOL,332.9194035,0.000549106,95.0,0.29,,MIL-88B-NH2,,,,,
2088,2249,10.1002/smll.202301122,KOKKOL,322.7107705,0.000379272,95.0,0.29,,MIL-88B-NH2,,,,,
2089,2250,10.1002/smll.202301122,KOKKOL,312.8685983,0.000295248,95.0,0.29,,MIL-88B-NH2,,,,,
2090,2251,10.1002/smll.202301122,KOKKOL,302.7156622,0.000212512,95.0,0.29,,MIL-88B-NH2,,,,,
2091,2252,10.1002/smll.202301122,KOKKOL,292.7811871,0.000153018,95.0,0.29,,MIL-88B-NH2,,,,,
2092,2253,10.1002/smll.202301122,MIL-88B-LB,298.0,0.000479457,29.7932,0.17,imidazole,Im@MIL-88B-LB,31.25,,,,
2093,2254,10.1002/smll.202301122,MIL-88B-LB,298.0,0.000878335,39.9436,0.17,imidazole,Im@MIL-88B-LB,40.44,,,,
2094,2255,10.1002/smll.202301122,MIL-88B-LB,298.0,0.001735561,49.812,0.17,imidazole,Im@MIL-88B-LB,53.31,,,,
2095,2256,10.1002/smll.202301122,MIL-88B-LB,298.0,0.004641624,59.9624,0.17,imidazole,Im@MIL-88B-LB,64.34,,,,
2096,2257,10.1002/smll.202301122,MIL-88B-LB,298.0,0.010670137,70.1128,0.17,imidazole,Im@MIL-88B-LB,78.13,,,,
2097,2258,10.1002/smll.202301122,MIL-88B-LB,298.0,0.024528444,79.9812,0.17,imidazole,Im@MIL-88B-LB,102.94,,,,
2098,2259,10.1002/smll.202301122,MIL-88B-LB,298.0,0.056385833,90.1316,0.17,imidazole,Im@MIL-88B-LB,179.23,,,,
2099,2260,10.1002/smll.202301122,MIL-88B-LB,298.0,0.076318531,95.2068,0.17,imidazole,Im@MIL-88B-LB,237.132,,,,
2146,2307,10.1002/chem.201203154,GEYMUU,372.7643458,0.001961713,98.0,1.02,,2,40.0,,,,
2147,2308,10.1002/chem.201203154,GEYMUU,358.1815837,0.000247624,98.0,1.02,,2,40.0,,,,
2148,2309,10.1002/chem.201203154,GEYMUU,343.2981338,4.48e-05,98.0,1.02,,2,40.0,,,,
2149,2310,10.1002/chem.201203154,GEYMUU,328.0075835,1.58e-05,98.0,1.02,,2,40.0,,,,
2150,2311,10.1002/chem.201203154,GEYMUU,313.1497858,3.19e-06,98.0,1.02,,2,40.0,,,,
2151,2312,10.1002/chem.201203154,GEYMUU,298.260841,6.1e-07,98.0,1.02,,2,40.0,,,,
2158,2319,10.1002/chem.201203154,GEYMUU,298.0,9.15e-09,35.102,,,2,5.16,,,,
2159,2320,10.1002/chem.201203154,GEYMUU,298.0,2.65e-08,59.898,,,2,13.42,,,,
2160,2321,10.1002/chem.201203154,GEYMUU,298.0,8.83e-08,74.898,,,2,17.29,,,,
2161,2322,10.1002/chem.201203154,GEYMUU,298.0,2.07e-07,85.0,,,2,28.387,,,,
2162,2323,10.1002/chem.201203154,GEYMUU,298.0,3e-07,98.0,1.02,,2,40.0,,,,
2163,2324,10.1002/chem.201203154,GEYMUU,343.0,9.15e-07,35.102,,,2,5.16,,,,
2164,2325,10.1002/chem.201203154,GEYMUU,343.0,1.09e-05,59.898,,,2,13.42,,,,
2165,2326,10.1002/chem.201203154,GEYMUU,343.0,1.93e-05,74.898,,,2,17.29,,,,
2166,2327,10.1002/chem.201203154,GEYMUU,343.0,2.74e-05,85.0,,,2,28.387,,,,
2167,2328,10.1002/chem.201203154,GEYMUU,343.0,4.51e-05,98.0,1.02,,2,40.0,,,,
2168,2329,10.1002/chem.201203154,GEYMUU,373.0,0.000125,35.0,,,2,5.16,,,,
2169,2330,10.1002/chem.201203154,GEYMUU,373.0,0.000405219,59.898,,,2,13.42,,,,
2170,2331,10.1002/chem.201203154,GEYMUU,373.0,0.000948244,75.2041,,,2,17.29,,,,
2171,2332,10.1002/chem.201203154,GEYMUU,373.0,0.001557077,85.0,,,2,28.387,,,,
2172,2333,10.1002/chem.201203154,GEYMUU,373.0,0.001925839,98.0,1.02,,2,40.0,,,,
2304,2465,10.1002/ejic.201801084,TIVYEF,285.0,4.21e-08,65.0,,,,,,,,
2305,2466,10.1002/ejic.201801084,TIVYEF,285.0,5.23e-08,75.0,,,,,,,,
2306,2467,10.1002/ejic.201801084,TIVYEF,285.0,7.96e-08,86.0,,,,,,,,
2307,2468,10.1002/ejic.201801084,TIVYEF,285.0,9.61e-08,93.0,,,,,,,,
2308,2469,10.1002/ejic.201801084,TIVYEF,285.0,1.18e-07,98.0,,,,,,,,
2309,2470,10.1002/ejic.201801084,TIVYEF,323.0,7.95e-07,98.0,0.4,,,,,,,
2310,2471,10.1002/ejic.201801084,TIVYEF,312.8323844,3.86e-07,98.0,0.4,,,,,,,
2311,2472,10.1002/ejic.201801084,TIVYEF,307.9737483,3.2e-07,98.0,0.4,,,,,,,
2312,2473,10.1002/ejic.201801084,TIVYEF,302.9192326,2.51e-07,98.0,0.4,,,,,,,
2313,2474,10.1002/ejic.201801084,TIVYEF,298.0279491,1.94e-07,98.0,0.4,,,,,,,
2314,2475,10.1002/ejic.201801084,TIVYEF,292.9681778,1.44e-07,98.0,0.4,,,,,,,
2315,2476,10.1002/ejic.201801084,TIVYEF,285.0,5.13e-07,65.0,,imidazole,,,,,,
2316,2477,10.1002/ejic.201801084,TIVYEF,285.0,7.51e-07,75.4332,,imidazole,,,,,,
2317,2478,10.1002/ejic.201801084,TIVYEF,285.0,2e-06,86.3948,,imidazole,,,,,,
2318,2479,10.1002/ejic.201801084,TIVYEF,285.0,2.05e-06,93.3874,,imidazole,,,,,,
2319,2480,10.1002/ejic.201801084,TIVYEF,285.0,2.37e-06,98.0,,imidazole,,,,,,
2320,2481,10.1002/ejic.201801084,TIVYEF,313.0252956,1.37e-05,98.0,0.54,imidazole,,,,,,
2321,2482,10.1002/ejic.201801084,TIVYEF,307.9358139,1.22e-05,98.0,0.54,imidazole,,,,,,
2322,2483,10.1002/ejic.201801084,TIVYEF,302.7724877,8.84e-06,98.0,0.54,imidazole,,,,,,
2323,2484,10.1002/ejic.201801084,TIVYEF,298.8607428,6.8e-06,98.0,0.54,imidazole,,,,,,
2324,2485,10.1002/ejic.201801084,TIVYEF,294.0043689,4.06e-06,98.0,0.54,imidazole,,,,,,
2325,2486,10.1002/ejic.201801084,TIVYEF,288.9530365,2.96e-06,98.0,0.54,imidazole,,,,,,
2555,2716,10.1002/chem.201902212,SOCPEI,348.0,0.00155,80.0,0.86,Me2NH,IPCE-1Ni,,,,,
2556,2717,10.1002/chem.201902212,SOCPEI,343.0202245,0.000945758,80.0,0.86,Me2NH,IPCE-1Ni,,,,,
2557,2718,10.1002/chem.201902212,SOCPEI,327.8656276,0.00026133,80.0,0.86,Me2NH,IPCE-1Ni,,,,,
2558,2719,10.1002/chem.201902212,SOCPEI,313.0458737,4.49e-05,80.0,0.86,Me2NH,IPCE-1Ni,,,,,
2559,2720,10.1002/chem.201902212,SOCPEI,298.0,1.29e-05,80.0,0.86,Me2NH,IPCE-1Ni,,,,,
2560,2721,10.1002/chem.201902212,SOCPEI,298.0,1.89e-07,30.035,,Me2NH,IPCE-1Ni,,,,,
2561,2722,10.1002/chem.201902212,SOCPEI,298.0,1.23e-06,50.1748,,Me2NH,IPCE-1Ni,,,,,
2562,2723,10.1002/chem.201902212,SOCPEI,298.0,4.06e-06,59.965,,Me2NH,IPCE-1Ni,,,,,
2563,2724,10.1002/chem.201902212,SOCPEI,298.0,9.36e-06,69.8951,,Me2NH,IPCE-1Ni,,,,,
2564,2725,10.1002/chem.201902212,SOCPEI,298.0,1.3e-05,79.965,,Me2NH,IPCE-1Ni,,,,,
2565,2726,10.1002/chem.202003893,SAHDEO,347.8793276,0.01,95.0,,Me2NH,IPCE-2Ni,3.1189083820662766,,,,0.0025
2566,2727,10.1002/chem.202003893,SAHDEO,337.8777896,0.006573096,95.0,,Me2NH,IPCE-2Ni,3.1189083820662766,,,,0.0025
2567,2728,10.1002/chem.202003893,SAHDEO,327.963478,0.004230776,95.0,,Me2NH,IPCE-2Ni,3.1189083820662766,,,,0.0025
2568,2729,10.1002/chem.202003893,SAHDEO,317.9913125,0.002666674,95.0,,Me2NH,IPCE-2Ni,3.1189083820662766,,,,0.0025
2569,2730,10.1002/chem.202003893,SAHDEO,307.9415034,0.001578265,95.0,,Me2NH,IPCE-2Ni,3.1189083820662766,,,,0.0025
2570,2731,10.1002/chem.202003893,SAHDEO,298.0394962,0.000914703,95.0,,Me2NH,IPCE-2Ni,3.1189083820662766,,,,0.0025
2571,2732,10.1002/chem.202003893,SAHDEO,327.963478,0.000467412,90.0,,Me2NH,IPCE-2Ni,2.993851911253675,,,,0.0024
2572,2733,10.1002/chem.202003893,SAHDEO,317.9913125,0.000206229,90.0,,Me2NH,IPCE-2Ni,2.993851911253675,,,,0.0024
2573,2734,10.1002/chem.202003893,SAHDEO,307.9415034,7.86e-05,90.0,,Me2NH,IPCE-2Ni,2.993851911253675,,,,0.0024
2574,2735,10.1002/chem.202003893,SAHDEO,298.0394962,3.19e-05,90.0,,Me2NH,IPCE-2Ni,2.993851911253675,,,,0.0024
2575,2736,10.1002/chem.202003893,SAHDEO,328.0570819,2.69e-05,80.0,,Me2NH,IPCE-2Ni,2.868820509393828,,,,0.0023
2576,2737,10.1002/chem.202003893,SAHDEO,318.0803216,1.12e-05,80.0,,Me2NH,IPCE-2Ni,2.868820509393828,,,,0.0023
2577,2738,10.1002/chem.202003893,SAHDEO,308.0249747,4.72e-06,80.0,,Me2NH,IPCE-2Ni,2.868820509393828,,,,0.0023
2578,2739,10.1002/chem.202003893,SAHDEO,298.0394962,1.69e-06,80.0,,Me2NH,IPCE-2Ni,2.868820509393828,,,,0.0023
2579,2740,10.1002/chem.202200835,DIJBEH,298.0,1e-06,30.0,0.54,Me2NH,JUK-14,167.0,,,,
2580,2741,10.1002/chem.202200835,DIJBEH,303.0,1.6e-06,30.0,0.54,Me2NH,JUK-14,167.0,,,,
2581,2742,10.1002/chem.202200835,DIJBEH,313.0,3.7e-06,30.0,0.54,Me2NH,JUK-14,167.0,,,,
2582,2743,10.1002/chem.202200835,DIJBEH,323.0,5.9e-06,30.0,0.54,Me2NH,JUK-14,167.0,,,,
2583,2744,10.1002/chem.202200835,DIJBEH,333.0,8.2e-06,30.0,0.54,Me2NH,JUK-14,167.0,,,,
2584,2745,10.1002/chem.202200835,DIJBEH,298.0,3.4e-06,45.0,0.51,Me2NH,JUK-14,214.0,,,,
2585,2746,10.1002/chem.202200835,DIJBEH,303.0,5.1e-06,45.0,0.51,Me2NH,JUK-14,214.0,,,,
2586,2747,10.1002/chem.202200835,DIJBEH,313.0,1e-05,45.0,0.51,Me2NH,JUK-14,214.0,,,,
2587,2748,10.1002/chem.202200835,DIJBEH,323.0,1.8e-05,45.0,0.51,Me2NH,JUK-14,214.0,,,,
2588,2749,10.1002/chem.202200835,DIJBEH,333.0,2.4e-05,45.0,0.51,Me2NH,JUK-14,214.0,,,,
2589,2750,10.1002/chem.202200835,DIJBEH,298.0,7.4e-06,60.0,0.52,Me2NH,JUK-14,260.0,,,,
2590,2751,10.1002/chem.202200835,DIJBEH,333.0,5.2e-05,60.0,0.52,Me2NH,JUK-14,260.0,,,,
2591,2752,10.1002/chem.202200835,DIJBEH,298.0,2.1e-05,75.0,0.48,Me2NH,JUK-14,282.0,,,,
2592,2753,10.1002/chem.202200835,DIJBEH,303.0,2.8e-05,75.0,0.48,Me2NH,JUK-14,282.0,,,,
2593,2754,10.1002/chem.202200835,DIJBEH,298.0,4.8e-06,60.0,0.72,"imidazole,Me2NH",JUK-14+IMI,90.55,,,,
2594,2755,10.1002/chem.202200835,DIJBEH,303.0,8.3e-06,60.0,0.72,"imidazole,Me2NH",JUK-14+IMI,90.55,,,,
2595,2756,10.1002/chem.202200835,DIJBEH,313.0,2.3e-05,60.0,0.72,"imidazole,Me2NH",JUK-14+IMI,90.55,,,,
2596,2757,10.1002/chem.202200835,DIJBEH,323.0,4.8e-05,60.0,0.72,"imidazole,Me2NH",JUK-14+IMI,90.55,,,,
2597,2758,10.1002/chem.202200835,DIJBEH,333.0,7.7e-05,60.0,0.72,"imidazole,Me2NH",JUK-14+IMI,90.55,,,,
2598,2759,10.1002/chem.202200835,DIJBEH,298.0,6.9e-06,75.0,0.83,"imidazole,Me2NH",JUK-14+IMI,98.9,,,,
2599,2760,10.1002/chem.202200835,DIJBEH,303.0,1.2e-05,75.0,0.83,"imidazole,Me2NH",JUK-14+IMI,98.9,,,,
2600,2761,10.1002/chem.202200835,DIJBEH,313.0,4.8e-05,75.0,0.83,"imidazole,Me2NH",JUK-14+IMI,98.9,,,,
2601,2762,10.1002/chem.202200835,DIJBEH,323.0,0.0001,75.0,0.83,"imidazole,Me2NH",JUK-14+IMI,98.9,,,,
2602,2763,10.1002/chem.202200835,DIJBEH,333.0,0.00017,75.0,0.83,"imidazole,Me2NH",JUK-14+IMI,98.9,,,,
2603,2764,10.1002/chem.202200835,DIJBEH,298.0,0.00016,90.0,0.6,"imidazole,Me2NH",JUK-14+IMI,112.1,,,,
2604,2765,10.1002/chem.202200835,DIJBEH,303.0,0.00018,90.0,0.6,"imidazole,Me2NH",JUK-14+IMI,112.1,,,,
2605,2766,10.1002/chem.202200835,DIJBEH,313.0,0.00031,90.0,0.6,"imidazole,Me2NH",JUK-14+IMI,112.1,,,,
2606,2767,10.1002/chem.202200835,DIJBEH,323.0,0.00063,90.0,0.6,"imidazole,Me2NH",JUK-14+IMI,112.1,,,,
2607,2768,10.1002/chem.202200835,DIJBEH,333.0,0.0017,90.0,0.6,"imidazole,Me2NH",JUK-14+IMI,112.1,,,,
2608,2769,10.1002/chem.202200835,DIJBEH,373.0,1.95e-09,0.0,0.2,Me2NH,JUK-14,0.0,,,,
2609,2770,10.1002/chem.202200835,DIJBEH,383.0,2.57e-09,0.0,0.2,Me2NH,JUK-14,0.0,,,,
2610,2771,10.1002/chem.202200835,DIJBEH,393.0,3.02e-09,0.0,0.2,Me2NH,JUK-14,0.0,,,,
2611,2772,10.1002/chem.202200835,DIJBEH,413.0,3.38e-09,0.0,0.2,Me2NH,JUK-14,0.0,,,,
2612,2773,10.1002/chem.202200835,DIJBEH,423.0,3.69e-09,0.0,0.2,Me2NH,JUK-14,0.0,,,,
2845,3006,10.1016/j.jssc.2023.124050,UDOBAU,298.0,0.000164,35.0,,,,,,,,
2846,3007,10.1016/j.jssc.2023.124050,UDOBAU,298.0,0.000171,60.0,,,,,,,,
2847,3008,10.1016/j.jssc.2023.124050,UDOBAU,298.0,0.00018,75.0,,,,,,,,
2848,3009,10.1016/j.jssc.2023.124050,UDOBAU,298.0,0.00019,85.0,,,,,,,,
2849,3010,10.1016/j.jssc.2023.124050,UDOBAU,298.0,0.000196,98.0,0.41,,,,,,,
